Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
ECTM.S19A2AC,2005.01,7.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.02,6.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.03,9.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.04,8.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.05,6.4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.06,9.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.07,7.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.08,8.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.09,9.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.10,8.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.11,7.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2005.12,7.4,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.01,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.02,6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.03,8.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.04,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.05,8.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.06,8.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.07,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.08,8.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.09,8.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.10,7.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.11,9.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2006.12,10.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.01,9.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.02,11.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.03,10.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.04,8.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.05,8.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.06,9.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.07,7.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.08,10.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.09,8.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.10,6.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.11,7.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2007.12,5.6,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.01,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.02,8.8,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.03,2.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.04,2.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.05,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.06,-1.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.07,2.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.08,3.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.09,1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.10,5.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.11,2.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2008.12,3.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.01,6.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.02,-0.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.03,3.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.04,5.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.05,5.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.06,5.7,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.07,6.9,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.08,4.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.09,5.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.10,4.5,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.11,2.1,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2009.12,3.2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2010.01,2,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2010.02,2.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
ECTM.S19A2AC,2010.03,4.3,,F,Percent,0,Electronic Card Transactions (ANZSIC06) - ECT,"Totals - Electronic card transactions by division, percentage changes",Actual,RTS core industries,Percentage change from same period previous year,,
